Id,MeasurementTime,SensorName,SensorDescription,SensorDetails,Type,Units,CurrentValue,Lat,Long
13432304,2020-06-10T09:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/2,conductivity,Siemens per meter,4.24194,-31.64478,152.82822
13432305,2020-06-10T09:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/3,pressure,decibars,0.521,-31.64478,152.82822
13432306,2020-06-10T09:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.516996012,-31.64478,152.82822
13432307,2020-06-10T09:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,32.125675402707,-31.64478,152.82822
13432308,2020-06-10T09:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.500680556,-31.64478,152.82822
13432309,2020-06-10T09:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,32.097945256839,-31.64478,152.82822
13432310,2020-06-10T09:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,18.0725,-31.64478,152.82822
13432311,2020-06-10T09:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,32.094227809748,-31.64478,152.82822
13432312,2020-06-10T09:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.487424248,-31.64478,152.82822
13432313,2020-06-10T09:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,18.0721,-31.64478,152.82822
13432314,2020-06-10T09:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,32.085788200136,-31.64478,152.82822
13432315,2020-06-10T09:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.477227088,-31.64478,152.82822
13432316,2020-06-10T09:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,18.0876,-31.64478,152.82822
13432317,2020-06-10T09:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.468049644,-31.64478,152.82822
13432318,2020-06-10T09:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,32.130096150599,-31.64478,152.82822
13432319,2020-06-10T09:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,18.1025,-31.64478,152.82822
13432320,2020-06-10T09:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,32.231873823658,-31.64478,152.82822
13432321,2020-06-10T09:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,18.1351,-31.64478,152.82822
13432621,2020-06-10T10:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.663835116,-31.64478,152.82822
13432622,2020-06-10T10:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.636302784,-31.64478,152.82822
13432623,2020-06-10T10:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.615908464,-31.64478,152.82822
13432624,2020-06-10T10:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,18.0515,-31.64478,152.82822
13432625,2020-06-10T10:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.59143528,-31.64478,152.82822
13432626,2020-06-10T10:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,32.14587018285,-31.64478,152.82822
13432627,2020-06-10T10:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.569001528,-31.64478,152.82822
13432628,2020-06-10T10:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/2,conductivity,Siemens per meter,4.24071,-31.64478,152.82822
13432629,2020-06-10T10:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,18.0233,-31.64478,152.82822
13432630,2020-06-10T10:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,32.107188638795,-31.64478,152.82822
13432631,2020-06-10T10:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.547587492,-31.64478,152.82822
13432632,2020-06-10T10:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,32.308332667881,-31.64478,152.82822
13432633,2020-06-10T10:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,18.186,-31.64478,152.82822
13432634,2020-06-10T10:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,32.336665643007,-31.64478,152.82822
13432635,2020-06-10T10:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,18.2265,-31.64478,152.82822
13432636,2020-06-10T10:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,32.327623204137,-31.64478,152.82822
13432637,2020-06-10T10:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,18.2241,-31.64478,152.82822
13432638,2020-06-10T10:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,32.238002587781,-31.64478,152.82822
13432639,2020-06-10T10:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,18.1706,-31.64478,152.82822
13432640,2020-06-10T10:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/3,pressure,decibars,0.651,-31.64478,152.82822
13432902,2020-06-10T11:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,18.1334,-31.64478,152.82822
13432903,2020-06-10T11:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.830048824,-31.64478,152.82822
13432904,2020-06-10T11:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/2,conductivity,Siemens per meter,4.26317,-31.64478,152.82822
13432905,2020-06-10T11:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,32.271359140057,-31.64478,152.82822
13432906,2020-06-10T11:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/3,pressure,decibars,0.814,-31.64478,152.82822
13432907,2020-06-10T11:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,32.354147691489,-31.64478,152.82822
13432908,2020-06-10T11:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.80047706,-31.64478,152.82822
13432909,2020-06-10T11:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,18.2121,-31.64478,152.82822
13432910,2020-06-10T11:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,32.264527075133,-31.64478,152.82822
13432911,2020-06-10T11:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.772944728,-31.64478,152.82822
13432912,2020-06-10T11:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,18.1789,-31.64478,152.82822
13432913,2020-06-10T11:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,32.301199188328,-31.64478,152.82822
13432914,2020-06-10T11:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.743372964,-31.64478,152.82822
13432915,2020-06-10T11:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,18.1692,-31.64478,152.82822
13432916,2020-06-10T11:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,32.272564798573,-31.64478,152.82822
13432917,2020-06-10T11:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.717880064,-31.64478,152.82822
13432918,2020-06-10T11:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,18.1696,-31.64478,152.82822
13432919,2020-06-10T11:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.690347732,-31.64478,152.82822
13432920,2020-06-10T11:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,18.104,-31.64478,152.82822
13433228,2020-06-10T12:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,32.256991709408,-31.64478,152.82822
13433229,2020-06-10T12:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,1.025834296,-31.64478,152.82822
13433230,2020-06-10T12:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,18.0654,-31.64478,152.82822
13433231,2020-06-10T12:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,32.248652571339,-31.64478,152.82822
13433232,2020-06-10T12:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.992183668,-31.64478,152.82822
13433233,2020-06-10T12:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,18.0731,-31.64478,152.82822
13433234,2020-06-10T12:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,32.354650049204,-31.64478,152.82822
13433235,2020-06-10T12:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/2,conductivity,Siemens per meter,4.25514,-31.64478,152.82822
13433236,2020-06-10T12:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.961592188,-31.64478,152.82822
13433237,2020-06-10T12:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,18.1944,-31.64478,152.82822
13433238,2020-06-10T12:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,32.254078034661,-31.64478,152.82822
13433239,2020-06-10T12:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.926921844,-31.64478,152.82822
13433240,2020-06-10T12:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,18.1943,-31.64478,152.82822
13433241,2020-06-10T12:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,31.781459896389,-31.64478,152.82822
13433242,2020-06-10T12:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.898369796,-31.64478,152.82822
13433243,2020-06-10T12:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,17.8941,-31.64478,152.82822
13433244,2020-06-10T12:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,32.318882179896,-31.64478,152.82822
13433245,2020-06-10T12:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.862679736,-31.64478,152.82822
13433246,2020-06-10T12:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,18.1677,-31.64478,152.82822
13433247,2020-06-10T12:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/3,pressure,decibars,1.006,-31.64478,152.82822
13433504,2020-06-10T13:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,18.3299,-31.64478,152.82822
13433505,2020-06-10T13:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,1.19306772,-31.64478,152.82822
13433506,2020-06-10T13:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/2,conductivity,Siemens per meter,4.31543,-31.64478,152.82822
13433507,2020-06-10T13:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/3,pressure,decibars,1.17,-31.64478,152.82822
13433508,2020-06-10T13:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,32.556999736806006,-31.64478,152.82822
13434014,2020-06-10T15:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,18.6757,-31.64478,152.82822
13434015,2020-06-10T15:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,1.148200216,-31.64478,152.82822
13434016,2020-06-10T15:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,18.5329,-31.64478,152.82822
13434017,2020-06-10T15:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/2,conductivity,Siemens per meter,4.43978,-31.64478,152.82822
13434018,2020-06-10T15:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/3,pressure,decibars,1.126,-31.64478,152.82822
13434019,2020-06-10T15:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,33.326511284643,-31.64478,152.82822
13434325,2020-06-10T16:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,1.026854012,-31.64478,152.82822
13434326,2020-06-10T16:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,1.047248332,-31.64478,152.82822
13434327,2020-06-10T16:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,33.485658208755,-31.64478,152.82822
13434328,2020-06-10T16:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,1.0707018,-31.64478,152.82822
13434329,2020-06-10T16:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,33.497011493114,-31.64478,152.82822
13434330,2020-06-10T16:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,1.09109612,-31.64478,152.82822
13434331,2020-06-10T16:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,33.424671982154,-31.64478,152.82822
13434332,2020-06-10T16:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,1.11149044,-31.64478,152.82822
13434333,2020-06-10T16:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,33.39774560863,-31.64478,152.82822
13434334,2020-06-10T16:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,1.13188476,-31.64478,152.82822
13434335,2020-06-10T16:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,18.7569,-31.64478,152.82822
13434336,2020-06-10T16:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,33.390210242905,-31.64478,152.82822
13434337,2020-06-10T16:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,18.7212,-31.64478,152.82822
13434338,2020-06-10T16:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,33.355748503656,-31.64478,152.82822
13434339,2020-06-10T16:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/2,conductivity,Siemens per meter,4.46657,-31.64478,152.82822
13434340,2020-06-10T16:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,18.7317,-31.64478,152.82822
13434341,2020-06-10T16:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,18.7072,-31.64478,152.82822
13434342,2020-06-10T16:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,18.6741,-31.64478,152.82822
13434343,2020-06-10T16:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,18.6671,-31.64478,152.82822
13434344,2020-06-10T16:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/3,pressure,decibars,1.007,-31.64478,152.82822
13434646,2020-06-10T17:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,18.8643,-31.64478,152.82822
13434647,2020-06-10T17:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.894290932,-31.64478,152.82822
13434648,2020-06-10T17:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/2,conductivity,Siemens per meter,4.5008,-31.64478,152.82822
13434649,2020-06-10T17:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,33.553275557194,-31.64478,152.82822
13434650,2020-06-10T17:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.916724684,-31.64478,152.82822
13434651,2020-06-10T17:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/3,pressure,decibars,0.877,-31.64478,152.82822
13434652,2020-06-10T17:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,33.53539162254,-31.64478,152.82822
13434653,2020-06-10T17:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,18.7891,-31.64478,152.82822
13434654,2020-06-10T17:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.937119004,-31.64478,152.82822
13434655,2020-06-10T17:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,33.685496107782,-31.64478,152.82822
13434656,2020-06-10T17:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,18.7938,-31.64478,152.82822
13434657,2020-06-10T17:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,18.7993,-31.64478,152.82822
13434936,2020-06-10T18:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.770905296,-31.64478,152.82822
13434937,2020-06-10T18:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.792319332,-31.64478,152.82822
13434938,2020-06-10T18:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,33.303402829753,-31.64478,152.82822
13434939,2020-06-10T18:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,18.7715,-31.64478,152.82822
13434940,2020-06-10T18:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.812713652,-31.64478,152.82822
13434941,2020-06-10T18:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,33.715637570682,-31.64478,152.82822
13434942,2020-06-10T18:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,18.9104,-31.64478,152.82822
13434943,2020-06-10T18:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.834127688,-31.64478,152.82822
13434944,2020-06-10T18:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,18.9207,-31.64478,152.82822
13434945,2020-06-10T18:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,33.753314399307,-31.64478,152.82822
13434946,2020-06-10T18:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.854522008,-31.64478,152.82822
13434947,2020-06-10T18:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/2,conductivity,Siemens per meter,4.44624,-31.64478,152.82822
13434948,2020-06-10T18:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,33.75642901714,-31.64478,152.82822
13434949,2020-06-10T18:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,18.9525,-31.64478,152.82822
13434950,2020-06-10T18:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.874916328,-31.64478,152.82822
13434951,2020-06-10T18:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,33.702877684721,-31.64478,152.82822
13434952,2020-06-10T18:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,18.8524,-31.64478,152.82822
13434953,2020-06-10T18:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,33.694438075109,-31.64478,152.82822
13434954,2020-06-10T18:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,18.8246,-31.64478,152.82822
13434955,2020-06-10T18:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/3,pressure,decibars,0.756,-31.64478,152.82822
13435241,2020-06-10T19:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,18.8917,-31.64478,152.82822
13435242,2020-06-10T19:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.664854832,-31.64478,152.82822
13435243,2020-06-10T19:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/2,conductivity,Siemens per meter,4.51047,-31.64478,152.82822
13435244,2020-06-10T19:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/3,pressure,decibars,0.652,-31.64478,152.82822
13435245,2020-06-10T19:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,33.744171488894,-31.64478,152.82822
13435246,2020-06-10T19:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,18.8956,-31.64478,152.82822
13435247,2020-06-10T19:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,18.8939,-31.64478,152.82822
13435248,2020-06-10T19:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,18.8731,-31.64478,152.82822
13435249,2020-06-10T19:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,18.8589,-31.64478,152.82822
13435250,2020-06-10T19:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.679130856,-31.64478,152.82822
13435251,2020-06-10T19:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,33.733722448422,-31.64478,152.82822
13435252,2020-06-10T19:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.69850546,-31.64478,152.82822
13435253,2020-06-10T19:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,18.8075,-31.64478,152.82822
13435254,2020-06-10T19:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,33.711819652048,-31.64478,152.82822
13435255,2020-06-10T19:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.7138012,-31.64478,152.82822
13435256,2020-06-10T19:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,33.656057945683,-31.64478,152.82822
13435258,2020-06-10T19:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.732156088,-31.64478,152.82822
13435259,2020-06-10T19:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,33.604616515667,-31.64478,152.82822
